location_id,scenario,pillar_weights,q20,q40,q60,q80,scenario_index_0_100,scenario_score,baseline_score,absolute_band_change,changes_more_than_one_band
sunderland,leave_out_housing_environment,air=33.333333;quiet=33.333333;green=33.333333;housing_environment=0.000000,33.482333,45.994000,55.155000,64.492333,39.568333,2,2,0,false
swansea,leave_out_housing_environment,air=33.333333;quiet=33.333333;green=33.333333;housing_environment=0.000000,33.482333,45.994000,55.155000,64.492333,70.761667,5,5,0,false
swindon,leave_out_housing_environment,air=33.333333;quiet=33.333333;green=33.333333;housing_environment=0.000000,33.482333,45.994000,55.155000,64.492333,81.966333,5,5,0,false
telford,leave_out_housing_environment,air=33.333333;quiet=33.333333;green=33.333333;housing_environment=0.000000,33.482333,45.994000,55.155000,64.492333,74.992000,5,5,0,false
tenby,leave_out_housing_environment,air=33.333333;quiet=33.333333;green=33.333333;housing_environment=0.000000,33.482333,45.994000,55.155000,64.492333,53.998000,3,3,0,false
torbay,leave_out_housing_environment,air=33.333333;quiet=33.333333;green=33.333333;housing_environment=0.000000,33.482333,45.994000,55.155000,64.492333,76.561333,5,4,1,false
wakefield,leave_out_housing_environment,air=33.333333;quiet=33.333333;green=33.333333;housing_environment=0.000000,33.482333,45.994000,55.155000,64.492333,45.023000,2,3,1,false
walsall,leave_out_housing_environment,air=33.333333;quiet=33.333333;green=33.333333;housing_environment=0.000000,33.482333,45.994000,55.155000,64.492333,23.079000,1,1,0,false
warrington,leave_out_housing_environment,air=33.333333;quiet=33.333333;green=33.333333;housing_environment=0.000000,33.482333,45.994000,55.155000,64.492333,56.559333,4,4,0,false
wigan,leave_out_housing_environment,air=33.333333;quiet=33.333333;green=33.333333;housing_environment=0.000000,33.482333,45.994000,55.155000,64.492333,55.060333,3,3,0,false
wolverhampton,leave_out_housing_environment,air=33.333333;quiet=33.333333;green=33.333333;housing_environment=0.000000,33.482333,45.994000,55.155000,64.492333,42.607000,2,1,1,false
worcester,leave_out_housing_environment,air=33.333333;quiet=33.333333;green=33.333333;housing_environment=0.000000,33.482333,45.994000,55.155000,64.492333,50.136000,3,3,0,false
wrexham,leave_out_housing_environment,air=33.333333;quiet=33.333333;green=33.333333;housing_environment=0.000000,33.482333,45.994000,55.155000,64.492333,81.073333,5,5,0,false
york,leave_out_housing_environment,air=33.333333;quiet=33.333333;green=33.333333;housing_environment=0.000000,33.482333,45.994000,55.155000,64.492333,70.444333,5,5,0,false
bangor,air_-10pp,air=15.000000;quiet=28.333333;green=28.333333;housing_environment=28.333333,36.693950,45.045900,53.947250,63.060300,47.642083,3,4,1,false
barnsley,air_-10pp,air=15.000000;quiet=28.333333;green=28.333333;housing_environment=28.333333,36.693950,45.045900,53.947250,63.060300,60.046383,4,4,0,false
bath,air_-10pp,air=15.000000;quiet=28.333333;green=28.333333;housing_environment=28.333333,36.693950,45.045900,53.947250,63.060300,57.533683,4,4,0,false
birmingham,air_-10pp,air=15.000000;quiet=28.333333;green=28.333333;housing_environment=28.333333,36.693950,45.045900,53.947250,63.060300,32.694633,1,1,0,false
blackburn,air_-10pp,air=15.000000;quiet=28.333333;green=28.333333;housing_environment=28.333333,36.693950,45.045900,53.947250,63.060300,36.810267,2,2,0,false
blackpool,air_-10pp,air=15.000000;quiet=28.333333;green=28.333333;housing_environment=28.333333,36.693950,45.045900,53.947250,63.060300,42.554083,2,3,1,false
bolton,air_-10pp,air=15.000000;quiet=28.333333;green=28.333333;housing_environment=28.333333,36.693950,45.045900,53.947250,63.060300,43.039917,2,2,0,false
bournemouth-poole,air_-10pp,air=15.000000;quiet=28.333333;green=28.333333;housing_environment=28.333333,36.693950,45.045900,53.947250,63.060300,61.376317,4,5,1,false
bradford,air_-10pp,air=15.000000;quiet=28.333333;green=28.333333;housing_environment=28.333333,36.693950,45.045900,53.947250,63.060300,39.265850,2,2,0,false
bridgend,air_-10pp,air=15.000000;quiet=28.333333;green=28.333333;housing_environment=28.333333,36.693950,45.045900,53.947250,63.060300,70.806150,5,5,0,false
brighton-hove,air_-10pp,air=15.000000;quiet=28.333333;green=28.333333;housing_environment=28.333333,36.693950,45.045900,53.947250,63.060300,45.937517,3,3,0,false
bristol,air_-10pp,air=15.000000;quiet=28.333333;green=28.333333;housing_environment=28.333333,36.693950,45.045900,53.947250,63.060300,65.957867,5,5,0,false
burford,air_-10pp,air=15.000000;quiet=28.333333;green=28.333333;housing_environment=28.333333,36.693950,45.045900,53.947250,63.060300,24.515983,1,1,0,false
burnley,air_-10pp,air=15.000000;quiet=28.333333;green=28.333333;housing_environment=28.333333,36.693950,45.045900,53.947250,63.060300,40.350733,2,2,0,false
burton-on-trent,air_-10pp,air=15.000000;quiet=28.333333;green=28.333333;housing_environment=28.333333,36.693950,45.045900,53.947250,63.060300,36.051300,1,2,1,false
cambridge,air_-10pp,air=15.000000;quiet=28.333333;green=28.333333;housing_environment=28.333333,36.693950,45.045900,53.947250,63.060300,66.880200,5,5,0,false
cardiff,air_-10pp,air=15.000000;quiet=28.333333;green=28.333333;housing_environment=28.333333,36.693950,45.045900,53.947250,63.060300,65.088533,5,5,0,false
cheltenham,air_-10pp,air=15.000000;quiet=28.333333;green=28.333333;housing_environment=28.333333,36.693950,45.045900,53.947250,63.060300,65.428967,5,5,0,false
chepstow,air_-10pp,air=15.000000;quiet=28.333333;green=28.333333;housing_environment=28.333333,36.693950,45.045900,53.947250,63.060300,80.910483,5,5,0,false
chester,air_-10pp,air=15.000000;quiet=28.333333;green=28.333333;housing_environment=28.333333,36.693950,45.045900,53.947250,63.060300,53.433850,3,4,1,false
chesterfield,air_-10pp,air=15.000000;quiet=28.333333;green=28.333333;housing_environment=28.333333,36.693950,45.045900,53.947250,63.060300,47.363017,3,3,0,false
colchester,air_-10pp,air=15.000000;quiet=28.333333;green=28.333333;housing_environment=28.333333,36.693950,45.045900,53.947250,63.060300,65.241550,5,4,1,false
coventry,air_-10pp,air=15.000000;quiet=28.333333;green=28.333333;housing_environment=28.333333,36.693950,45.045900,53.947250,63.060300,44.569600,2,2,0,false
darlington,air_-10pp,air=15.000000;quiet=28.333333;green=28.333333;housing_environment=28.333333,36.693950,45.045900,53.947250,63.060300,51.679200,3,4,1,false
derby,air_-10pp,air=15.000000;quiet=28.333333;green=28.333333;housing_environment=28.333333,36.693950,45.045900,53.947250,63.060300,51.191200,3,3,0,false
doncaster,air_-10pp,air=15.000000;quiet=28.333333;green=28.333333;housing_environment=28.333333,36.693950,45.045900,53.947250,63.060300,33.839150,1,1,0,false
durham,air_-10pp,air=15.000000;quiet=28.333333;green=28.333333;housing_environment=28.333333,36.693950,45.045900,53.947250,63.060300,49.521850,3,4,1,false
exeter,air_-10pp,air=15.000000;quiet=28.333333;green=28.333333;housing_environment=28.333333,36.693950,45.045900,53.947250,63.060300,74.332867,5,5,0,false
gateshead,air_-10pp,air=15.000000;quiet=28.333333;green=28.333333;housing_environment=28.333333,36.693950,45.045900,53.947250,63.060300,54.812717,4,4,0,false
gloucester,air_-10pp,air=15.000000;quiet=28.333333;green=28.333333;housing_environment=28.333333,36.693950,45.045900,53.947250,63.060300,71.189933,5,5,0,false
halifax,air_-10pp,air=15.000000;quiet=28.333333;green=28.333333;housing_environment=28.333333,36.693950,45.045900,53.947250,63.060300,30.618567,1,1,0,false
hartlepool,air_-10pp,air=15.000000;quiet=28.333333;green=28.333333;housing_environment=28.333333,36.693950,45.045900,53.947250,63.060300,58.152317,4,4,0,false
hay-on-wye,air_-10pp,air=15.000000;quiet=28.333333;green=28.333333;housing_environment=28.333333,36.693950,45.045900,53.947250,63.060300,53.354783,3,4,1,false
huddersfield,air_-10pp,air=15.000000;quiet=28.333333;green=28.333333;housing_environment=28.333333,36.693950,45.045900,53.947250,63.060300,38.758267,2,2,0,false
hull-kingston-upon-hull,air_-10pp,air=15.000000;quiet=28.333333;green=28.333333;housing_environment=28.333333,36.693950,45.045900,53.947250,63.060300,62.142383,4,4,0,false
ipswich,air_-10pp,air=15.000000;quiet=28.333333;green=28.333333;housing_environment=28.333333,36.693950,45.045900,53.947250,63.060300,45.267633,3,2,1,false
kettering,air_-10pp,air=15.000000;quiet=28.333333;green=28.333333;housing_environment=28.333333,36.693950,45.045900,53.947250,63.060300,56.478367,4,4,0,false
lancaster,air_-10pp,air=15.000000;quiet=28.333333;green=28.333333;housing_environment=28.333333,36.693950,45.045900,53.947250,63.060300,52.700967,3,4,1,false
leeds,air_-10pp,air=15.000000;quiet=28.333333;green=28.333333;housing_environment=28.333333,36.693950,45.045900,53.947250,63.060300,43.084733,2,2,0,false
leicester,air_-10pp,air=15.000000;quiet=28.333333;green=28.333333;housing_environment=28.333333,36.693950,45.045900,53.947250,63.060300,53.341050,3,3,0,false
lincoln,air_-10pp,air=15.000000;quiet=28.333333;green=28.333333;housing_environment=28.333333,36.693950,45.045900,53.947250,63.060300,57.365817,4,4,0,false
liverpool,air_-10pp,air=15.000000;quiet=28.333333;green=28.333333;housing_environment=28.333333,36.693950,45.045900,53.947250,63.060300,57.460317,4,4,0,false
llanelli,air_-10pp,air=15.000000;quiet=28.333333;green=28.333333;housing_environment=28.333333,36.693950,45.045900,53.947250,63.060300,42.364183,2,3,1,false
loughborough,air_-10pp,air=15.000000;quiet=28.333333;green=28.333333;housing_environment=28.333333,36.693950,45.045900,53.947250,63.060300,53.871600,3,3,0,false
luton,air_-10pp,air=15.000000;quiet=28.333333;green=28.333333;housing_environment=28.333333,36.693950,45.045900,53.947250,63.060300,33.343783,1,1,0,false
manchester,air_-10pp,air=15.000000;quiet=28.333333;green=28.333333;housing_environment=28.333333,36.693950,45.045900,53.947250,63.060300,48.516500,3,2,1,false
merthyr-tydfil,air_-10pp,air=15.000000;quiet=28.333333;green=28.333333;housing_environment=28.333333,36.693950,45.045900,53.947250,63.060300,57.922267,4,4,0,false
middlesbrough,air_-10pp,air=15.000000;quiet=28.333333;green=28.333333;housing_environment=28.333333,36.693950,45.045900,53.947250,63.060300,57.653467,4,4,0,false
milton-keynes,air_-10pp,air=15.000000;quiet=28.333333;green=28.333333;housing_environment=28.333333,36.693950,45.045900,53.947250,63.060300,86.511850,5,5,0,false
narberth,air_-10pp,air=15.000000;quiet=28.333333;green=28.333333;housing_environment=28.333333,36.693950,45.045900,53.947250,63.060300,56.306083,4,4,0,false
neath,air_-10pp,air=15.000000;quiet=28.333333;green=28.333333;housing_environment=28.333333,36.693950,45.045900,53.947250,63.060300,45.272400,3,3,0,false
newbridge,air_-10pp,air=15.000000;quiet=28.333333;green=28.333333;housing_environment=28.333333,36.693950,45.045900,53.947250,63.060300,40.362000,2,3,1,false
newcastle-upon-tyne,air_-10pp,air=15.000000;quiet=28.333333;green=28.333333;housing_environment=28.333333,36.693950,45.045900,53.947250,63.060300,60.113417,4,4,0,false
newport,air_-10pp,air=15.000000;quiet=28.333333;green=28.333333;housing_environment=28.333333,36.693950,45.045900,53.947250,63.060300,60.334650,4,4,0,false
northampton,air_-10pp,air=15.000000;quiet=28.333333;green=28.333333;housing_environment=28.333333,36.693950,45.045900,53.947250,63.060300,66.690850,5,4,1,false
norwich,air_-10pp,air=15.000000;quiet=28.333333;green=28.333333;housing_environment=28.333333,36.693950,45.045900,53.947250,63.060300,57.253400,4,4,0,false
nottingham,air_-10pp,air=15.000000;quiet=28.333333;green=28.333333;housing_environment=28.333333,36.693950,45.045900,53.947250,63.060300,50.920183,3,3,0,false
oxford,air_-10pp,air=15.000000;quiet=28.333333;green=28.333333;housing_environment=28.333333,36.693950,45.045900,53.947250,63.060300,62.159167,4,4,0,false
peterborough,air_-10pp,air=15.000000;quiet=28.333333;green=28.333333;housing_environment=28.333333,36.693950,45.045900,53.947250,63.060300,70.397350,5,5,0,false
plymouth,air_-10pp,air=15.000000;quiet=28.333333;green=28.333333;housing_environment=28.333333,36.693950,45.045900,53.947250,63.060300,74.481200,5,5,0,false
portsmouth,air_-10pp,air=15.000000;quiet=28.333333;green=28.333333;housing_environment=28.333333,36.693950,45.045900,53.947250,63.060300,43.130433,2,2,0,false
preston,air_-10pp,air=15.000000;quiet=28.333333;green=28.333333;housing_environment=28.333333,36.693950,45.045900,53.947250,63.060300,45.372117,3,3,0,false
reading,air_-10pp,air=15.000000;quiet=28.333333;green=28.333333;housing_environment=28.333333,36.693950,45.045900,53.947250,63.060300,45.057867,3,3,0,false
rhyl,air_-10pp,air=15.000000;quiet=28.333333;green=28.333333;housing_environment=28.333333,36.693950,45.045900,53.947250,63.060300,49.559483,3,4,1,false
rotherham,air_-10pp,air=15.000000;quiet=28.333333;green=28.333333;housing_environment=28.333333,36.693950,45.045900,53.947250,63.060300,39.918317,2,2,0,false
rye,air_-10pp,air=15.000000;quiet=28.333333;green=28.333333;housing_environment=28.333333,36.693950,45.045900,53.947250,63.060300,41.676000,2,3,1,false
salford,air_-10pp,air=15.000000;quiet=28.333333;green=28.333333;housing_environment=28.333333,36.693950,45.045900,53.947250,63.060300,54.015933,4,3,1,false
sheffield,air_-10pp,air=15.000000;quiet=28.333333;green=28.333333;housing_environment=28.333333,36.693950,45.045900,53.947250,63.060300,55.713217,4,3,1,false
shrewsbury,air_-10pp,air=15.000000;quiet=28.333333;green=28.333333;housing_environment=28.333333,36.693950,45.045900,53.947250,63.060300,64.212933,5,5,0,false
southampton,air_-10pp,air=15.000000;quiet=28.333333;green=28.333333;housing_environment=28.333333,36.693950,45.045900,53.947250,63.060300,49.930700,3,3,0,false
southend-on-sea,air_-10pp,air=15.000000;quiet=28.333333;green=28.333333;housing_environment=28.333333,36.693950,45.045900,53.947250,63.060300,27.369233,1,1,0,false
st-helens,air_-10pp,air=15.000000;quiet=28.333333;green=28.333333;housing_environment=28.333333,36.693950,45.045900,53.947250,63.060300,60.817367,4,4,0,false
stafford,air_-10pp,air=15.000000;quiet=28.333333;green=28.333333;housing_environment=28.333333,36.693950,45.045900,53.947250,63.060300,40.140700,2,2,0,false
stockport,air_-10pp,air=15.000000;quiet=28.333333;green=28.333333;housing_environment=28.333333,36.693950,45.045900,53.947250,63.060300,41.434500,2,2,0,false
stockton-on-tees,air_-10pp,air=15.000000;quiet=28.333333;green=28.333333;housing_environment=28.333333,36.693950,45.045900,53.947250,63.060300,58.482000,4,4,0,false
stoke-on-trent,air_-10pp,air=15.000000;quiet=28.333333;green=28.333333;housing_environment=28.333333,36.693950,45.045900,53.947250,63.060300,54.168400,4,3,1,false
sunderland,air_-10pp,air=15.000000;quiet=28.333333;green=28.333333;housing_environment=28.333333,36.693950,45.045900,53.947250,63.060300,38.060283,2,2,0,false
swansea,air_-10pp,air=15.000000;quiet=28.333333;green=28.333333;housing_environment=28.333333,36.693950,45.045900,53.947250,63.060300,59.906183,4,5,1,false
swindon,air_-10pp,air=15.000000;quiet=28.333333;green=28.333333;housing_environment=28.333333,36.693950,45.045900,53.947250,63.060300,86.698067,5,5,0,false
telford,air_-10pp,air=15.000000;quiet=28.333333;green=28.333333;housing_environment=28.333333,36.693950,45.045900,53.947250,63.060300,78.809933,5,5,0,false
tenby,air_-10pp,air=15.000000;quiet=28.333333;green=28.333333;housing_environment=28.333333,36.693950,45.045900,53.947250,63.060300,38.979283,2,3,1,false
torbay,air_-10pp,air=15.000000;quiet=28.333333;green=28.333333;housing_environment=28.333333,36.693950,45.045900,53.947250,63.060300,57.657300,4,4,0,false
wakefield,air_-10pp,air=15.000000;quiet=28.333333;green=28.333333;housing_environment=28.333333,36.693950,45.045900,53.947250,63.060300,49.853000,3,3,0,false
walsall,air_-10pp,air=15.000000;quiet=28.333333;green=28.333333;housing_environment=28.333333,36.693950,45.045900,53.947250,63.060300,22.060067,1,1,0,false
warrington,air_-10pp,air=15.000000;quiet=28.333333;green=28.333333;housing_environment=28.333333,36.693950,45.045900,53.947250,63.060300,61.774167,4,4,0,false
wigan,air_-10pp,air=15.000000;quiet=28.333333;green=28.333333;housing_environment=28.333333,36.693950,45.045900,53.947250,63.060300,50.124167,3,3,0,false
wolverhampton,air_-10pp,air=15.000000;quiet=28.333333;green=28.333333;housing_environment=28.333333,36.693950,45.045900,53.947250,63.060300,36.154133,1,1,0,false
worcester,air_-10pp,air=15.000000;quiet=28.333333;green=28.333333;housing_environment=28.333333,36.693950,45.045900,53.947250,63.060300,46.757633,3,3,0,false
wrexham,air_-10pp,air=15.000000;quiet=28.333333;green=28.333333;housing_environment=28.333333,36.693950,45.045900,53.947250,63.060300,76.629900,5,5,0,false
york,air_-10pp,air=15.000000;quiet=28.333333;green=28.333333;housing_environment=28.333333,36.693950,45.045900,53.947250,63.060300,68.796867,5,5,0,false
bangor,air_+10pp,air=35.000000;quiet=21.666667;green=21.666667;housing_environment=21.666667,35.561867,45.013933,54.272583,63.275150,59.524417,4,4,0,false
barnsley,air_+10pp,air=35.000000;quiet=21.666667;green=21.666667;housing_environment=21.666667,35.561867,45.013933,54.272583,63.275150,56.489117,4,4,0,false
bath,air_+10pp,air=35.000000;quiet=21.666667;green=21.666667;housing_environment=21.666667,35.561867,45.013933,54.272583,63.275150,61.632817,4,4,0,false
birmingham,air_+10pp,air=35.000000;quiet=21.666667;green=21.666667;housing_environment=21.666667,35.561867,45.013933,54.272583,63.275150,29.440367,1,1,0,false
blackburn,air_+10pp,air=35.000000;quiet=21.666667;green=21.666667;housing_environment=21.666667,35.561867,45.013933,54.272583,63.275150,45.061733,3,2,1,false
blackpool,air_+10pp,air=35.000000;quiet=21.666667;green=21.666667;housing_environment=21.666667,35.561867,45.013933,54.272583,63.275150,53.964417,3,3,0,false
bolton,air_+10pp,air=35.000000;quiet=21.666667;green=21.666667;housing_environment=21.666667,35.561867,45.013933,54.272583,63.275150,42.465583,2,2,0,false
bournemouth-poole,air_+10pp,air=35.000000;quiet=21.666667;green=21.666667;housing_environment=21.666667,35.561867,45.013933,54.272583,63.275150,65.101183,5,5,0,false
bradford,air_+10pp,air=35.000000;quiet=21.666667;green=21.666667;housing_environment=21.666667,35.561867,45.013933,54.272583,63.275150,36.505650,2,2,0,false
bridgend,air_+10pp,air=35.000000;quiet=21.666667;green=21.666667;housing_environment=21.666667,35.561867,45.013933,54.272583,63.275150,75.266350,5,5,0,false
brighton-hove,air_+10pp,air=35.000000;quiet=21.666667;green=21.666667;housing_environment=21.666667,35.561867,45.013933,54.272583,63.275150,49.487983,3,3,0,false
bristol,air_+10pp,air=35.000000;quiet=21.666667;green=21.666667;housing_environment=21.666667,35.561867,45.013933,54.272583,63.275150,61.822133,4,5,1,false
burford,air_+10pp,air=35.000000;quiet=21.666667;green=21.666667;housing_environment=21.666667,35.561867,45.013933,54.272583,63.275150,38.879517,2,1,1,false
burnley,air_+10pp,air=35.000000;quiet=21.666667;green=21.666667;housing_environment=21.666667,35.561867,45.013933,54.272583,63.275150,48.175267,3,2,1,false
burton-on-trent,air_+10pp,air=35.000000;quiet=21.666667;green=21.666667;housing_environment=21.666667,35.561867,45.013933,54.272583,63.275150,41.155700,2,2,0,false
cambridge,air_+10pp,air=35.000000;quiet=21.666667;green=21.666667;housing_environment=21.666667,35.561867,45.013933,54.272583,63.275150,61.801800,4,5,1,false
cardiff,air_+10pp,air=35.000000;quiet=21.666667;green=21.666667;housing_environment=21.666667,35.561867,45.013933,54.272583,63.275150,62.767467,4,5,1,false
cheltenham,air_+10pp,air=35.000000;quiet=21.666667;green=21.666667;housing_environment=21.666667,35.561867,45.013933,54.272583,63.275150,66.632033,5,5,0,false
chepstow,air_+10pp,air=35.000000;quiet=21.666667;green=21.666667;housing_environment=21.666667,35.561867,45.013933,54.272583,63.275150,82.724017,5,5,0,false
chester,air_+10pp,air=35.000000;quiet=21.666667;green=21.666667;housing_environment=21.666667,35.561867,45.013933,54.272583,63.275150,58.433650,4,4,0,false
chesterfield,air_+10pp,air=35.000000;quiet=21.666667;green=21.666667;housing_environment=21.666667,35.561867,45.013933,54.272583,63.275150,49.595483,3,3,0,false
colchester,air_+10pp,air=35.000000;quiet=21.666667;green=21.666667;housing_environment=21.666667,35.561867,45.013933,54.272583,63.275150,60.612950,4,4,0,false
coventry,air_+10pp,air=35.000000;quiet=21.666667;green=21.666667;housing_environment=21.666667,35.561867,45.013933,54.272583,63.275150,41.402400,2,2,0,false
darlington,air_+10pp,air=35.000000;quiet=21.666667;green=21.666667;housing_environment=21.666667,35.561867,45.013933,54.272583,63.275150,59.696800,4,4,0,false
derby,air_+10pp,air=35.000000;quiet=21.666667;green=21.666667;housing_environment=21.666667,35.561867,45.013933,54.272583,63.275150,46.304800,3,3,0,false
doncaster,air_+10pp,air=35.000000;quiet=21.666667;green=21.666667;housing_environment=21.666667,35.561867,45.013933,54.272583,63.275150,32.699350,1,1,0,false
durham,air_+10pp,air=35.000000;quiet=21.666667;green=21.666667;housing_environment=21.666667,35.561867,45.013933,54.272583,63.275150,57.761650,4,4,0,false
exeter,air_+10pp,air=35.000000;quiet=21.666667;green=21.666667;housing_environment=21.666667,35.561867,45.013933,54.272583,63.275150,77.549133,5,5,0,false
gateshead,air_+10pp,air=35.000000;quiet=21.666667;green=21.666667;housing_environment=21.666667,35.561867,45.013933,54.272583,63.275150,54.292783,4,4,0,false
gloucester,air_+10pp,air=35.000000;quiet=21.666667;green=21.666667;housing_environment=21.666667,35.561867,45.013933,54.272583,63.275150,69.472067,5,5,0,false
halifax,air_+10pp,air=35.000000;quiet=21.666667;green=21.666667;housing_environment=21.666667,35.561867,45.013933,54.272583,63.275150,38.734433,2,1,1,false
hartlepool,air_+10pp,air=35.000000;quiet=21.666667;green=21.666667;housing_environment=21.666667,35.561867,45.013933,54.272583,63.275150,64.589183,5,4,1,false
hay-on-wye,air_+10pp,air=35.000000;quiet=21.666667;green=21.666667;housing_environment=21.666667,35.561867,45.013933,54.272583,63.275150,64.148717,5,4,1,false
huddersfield,air_+10pp,air=35.000000;quiet=21.666667;green=21.666667;housing_environment=21.666667,35.561867,45.013933,54.272583,63.275150,39.917733,2,2,0,false
hull-kingston-upon-hull,air_+10pp,air=35.000000;quiet=21.666667;green=21.666667;housing_environment=21.666667,35.561867,45.013933,54.272583,63.275150,55.941117,4,4,0,false
ipswich,air_+10pp,air=35.000000;quiet=21.666667;green=21.666667;housing_environment=21.666667,35.561867,45.013933,54.272583,63.275150,43.837367,2,2,0,false
kettering,air_+10pp,air=35.000000;quiet=21.666667;green=21.666667;housing_environment=21.666667,35.561867,45.013933,54.272583,63.275150,51.904633,3,4,1,false
lancaster,air_+10pp,air=35.000000;quiet=21.666667;green=21.666667;housing_environment=21.666667,35.561867,45.013933,54.272583,63.275150,61.064033,4,4,0,false
leeds,air_+10pp,air=35.000000;quiet=21.666667;green=21.666667;housing_environment=21.666667,35.561867,45.013933,54.272583,63.275150,38.689267,2,2,0,false
leicester,air_+10pp,air=35.000000;quiet=21.666667;green=21.666667;housing_environment=21.666667,35.561867,45.013933,54.272583,63.275150,45.598450,3,3,0,false
lincoln,air_+10pp,air=35.000000;quiet=21.666667;green=21.666667;housing_environment=21.666667,35.561867,45.013933,54.272583,63.275150,52.984683,3,4,1,false
liverpool,air_+10pp,air=35.000000;quiet=21.666667;green=21.666667;housing_environment=21.666667,35.561867,45.013933,54.272583,63.275150,52.889183,3,4,1,false
llanelli,air_+10pp,air=35.000000;quiet=21.666667;green=21.666667;housing_environment=21.666667,35.561867,45.013933,54.272583,63.275150,55.333317,4,3,1,false
loughborough,air_+10pp,air=35.000000;quiet=21.666667;green=21.666667;housing_environment=21.666667,35.561867,45.013933,54.272583,63.275150,51.656400,3,3,0,false
luton,air_+10pp,air=35.000000;quiet=21.666667;green=21.666667;housing_environment=21.666667,35.561867,45.013933,54.272583,63.275150,32.105717,1,1,0,false
manchester,air_+10pp,air=35.000000;quiet=21.666667;green=21.666667;housing_environment=21.666667,35.561867,45.013933,54.272583,63.275150,40.818500,2,2,0,false
merthyr-tydfil,air_+10pp,air=35.000000;quiet=21.666667;green=21.666667;housing_environment=21.666667,35.561867,45.013933,54.272583,63.275150,66.713733,5,4,1,false
middlesbrough,air_+10pp,air=35.000000;quiet=21.666667;green=21.666667;housing_environment=21.666667,35.561867,45.013933,54.272583,63.275150,59.226533,4,4,0,false
milton-keynes,air_+10pp,air=35.000000;quiet=21.666667;green=21.666667;housing_environment=21.666667,35.561867,45.013933,54.272583,63.275150,76.543650,5,5,0,false
narberth,air_+10pp,air=35.000000;quiet=21.666667;green=21.666667;housing_environment=21.666667,35.561867,45.013933,54.272583,63.275150,66.504417,5,4,1,false
neath,air_+10pp,air=35.000000;quiet=21.666667;green=21.666667;housing_environment=21.666667,35.561867,45.013933,54.272583,63.275150,56.567600,4,3,1,false
newbridge,air_+10pp,air=35.000000;quiet=21.666667;green=21.666667;housing_environment=21.666667,35.561867,45.013933,54.272583,63.275150,50.934000,3,3,0,false
newcastle-upon-tyne,air_+10pp,air=35.000000;quiet=21.666667;green=21.666667;housing_environment=21.666667,35.561867,45.013933,54.272583,63.275150,57.557083,4,4,0,false
newport,air_+10pp,air=35.000000;quiet=21.666667;green=21.666667;housing_environment=21.666667,35.561867,45.013933,54.272583,63.275150,60.568850,4,4,0,false
northampton,air_+10pp,air=35.000000;quiet=21.666667;green=21.666667;housing_environment=21.666667,35.561867,45.013933,54.272583,63.275150,58.490650,4,4,0,false
norwich,air_+10pp,air=35.000000;quiet=21.666667;green=21.666667;housing_environment=21.666667,35.561867,45.013933,54.272583,63.275150,53.960600,3,4,1,false
nottingham,air_+10pp,air=35.000000;quiet=21.666667;green=21.666667;housing_environment=21.666667,35.561867,45.013933,54.272583,63.275150,44.081317,2,3,1,false
oxford,air_+10pp,air=35.000000;quiet=21.666667;green=21.666667;housing_environment=21.666667,35.561867,45.013933,54.272583,63.275150,58.391833,4,4,0,false
peterborough,air_+10pp,air=35.000000;quiet=21.666667;green=21.666667;housing_environment=21.666667,35.561867,45.013933,54.272583,63.275150,63.275150,5,5,0,false
plymouth,air_+10pp,air=35.000000;quiet=21.666667;green=21.666667;housing_environment=21.666667,35.561867,45.013933,54.272583,63.275150,76.626800,5,5,0,false
portsmouth,air_+10pp,air=35.000000;quiet=21.666667;green=21.666667;housing_environment=21.666667,35.561867,45.013933,54.272583,63.275150,44.146567,2,2,0,false
preston,air_+10pp,air=35.000000;quiet=21.666667;green=21.666667;housing_environment=21.666667,35.561867,45.013933,54.272583,63.275150,49.935383,3,3,0,false
reading,air_+10pp,air=35.000000;quiet=21.666667;green=21.666667;housing_environment=21.666667,35.561867,45.013933,54.272583,63.275150,45.434133,3,3,0,false
rhyl,air_+10pp,air=35.000000;quiet=21.666667;green=21.666667;housing_environment=21.666667,35.561867,45.013933,54.272583,63.275150,60.745017,4,4,0,false
rotherham,air_+10pp,air=35.000000;quiet=21.666667;green=21.666667;housing_environment=21.666667,35.561867,45.013933,54.272583,63.275150,36.499183,2,2,0,false
rye,air_+10pp,air=35.000000;quiet=21.666667;green=21.666667;housing_environment=21.666667,35.561867,45.013933,54.272583,63.275150,51.076000,3,3,0,false
salford,air_+10pp,air=35.000000;quiet=21.666667;green=21.666667;housing_environment=21.666667,35.561867,45.013933,54.272583,63.275150,44.254067,2,3,1,false
sheffield,air_+10pp,air=35.000000;quiet=21.666667;green=21.666667;housing_environment=21.666667,35.561867,45.013933,54.272583,63.275150,51.239283,3,3,0,false
shrewsbury,air_+10pp,air=35.000000;quiet=21.666667;green=21.666667;housing_environment=21.666667,35.561867,45.013933,54.272583,63.275150,69.907067,5,5,0,false
southampton,air_+10pp,air=35.000000;quiet=21.666667;green=21.666667;housing_environment=21.666667,35.561867,45.013933,54.272583,63.275150,49.950300,3,3,0,false
southend-on-sea,air_+10pp,air=35.000000;quiet=21.666667;green=21.666667;housing_environment=21.666667,35.561867,45.013933,54.272583,63.275150,30.567767,1,1,0,false
